name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
lilimae,e,ae,mae,1,e,na,0.5,F
lilimai,i,ai,mai,1,i,na,0.3,F
lilimay,y,ay,may,0,n,na,0.0,F
lilinoe,e,oe,noe,1,e,na,0.5,F
liliona,a,na,ona,1,a,na,0.3,F
lilirose,e,se,ose,1,e,na,0.3,F
lilit,t,it,lit,0,n,na,0.0,F
lilita,a,ta,ita,1,a,na,0.3,F
lilith,h,th,ith,0,n,na,0.0,F
lilium,m,um,ium,0,n,na,0.0,F
liliuokalani,i,ni,ani,1,i,na,0.2,F
liliwen,n,en,wen,0,n,na,0.0,F
liliya,a,ya,iya,1,a,na,0.3,F
liliyana,a,na,ana,1,a,na,0.2,F
liliyanna,a,na,nna,1,a,na,0.2,F
lilja,a,ja,lja,1,a,na,0.5,F
liljana,a,na,ana,1,a,na,0.3,F
liljanna,a,na,nna,1,a,na,0.3,F
lill,l,ll,ill,0,n,na,0.0,F
lilla,a,la,lla,1,a,na,0.5,F
lillah,h,ah,lah,0,n,na,0.0,F
lillain,n,in,ain,0,n,na,0.0,F
lillan,n,an,lan,0,n,na,0.0,F
lillani,i,ni,ani,1,i,na,0.3,F
lillar,r,ar,lar,0,n,na,0.0,F
lillard,d,rd,ard,0,n,na,0.0,M
lille,e,le,lle,1,e,na,0.5,F
lillea,a,ea,lea,1,a,na,0.5,F
lilleah,h,ah,eah,0,n,na,0.0,F
lillee,e,ee,lee,1,e,na,1.0,F
lilleeana,a,na,ana,1,a,na,0.3,F
lilleigh,h,gh,igh,0,n,na,0.0,F
liller,r,er,ler,0,n,na,0.0,F
lillette,e,te,tte,1,e,na,0.5,F
lilley,y,ey,ley,0,n,na,0.0,F
lilli,i,li,lli,1,i,na,0.5,F
lillia,a,ia,lia,1,a,na,0.5,F
lilliah,h,ah,iah,0,n,na,0.0,F
lilliahna,a,na,hna,1,a,na,0.3,F
lilliam,m,am,iam,0,n,na,0.0,F
lillian,n,an,ian,0,n,na,0.0,F
lilliana,a,na,ana,1,a,na,0.3,F
lillianah,h,ah,nah,0,n,na,0.0,F
lilliane,e,ne,ane,1,e,na,0.5,F
lilliangrace,e,ce,ace,1,e,na,0.3,F
lilliani,i,ni,ani,1,i,na,0.3,F
lilliann,n,nn,ann,0,n,na,0.0,F
lillianna,a,na,nna,1,a,na,0.3,F
lilliannah,h,ah,nah,0,n,na,0.0,F
lillianne,e,ne,nne,1,e,na,0.5,F
lillianrose,e,se,ose,1,e,na,0.3,F
lillias,s,as,ias,0,n,na,0.0,F
lilliauna,a,na,una,1,a,na,0.3,F
lilliaunna,a,na,nna,1,a,na,0.3,F
lillibeth,h,th,eth,0,n,na,0.0,F
lillie,e,ie,lie,1,e,na,1.0,F
lillieana,a,na,ana,1,a,na,0.3,F
lillieann,n,nn,ann,0,n,na,0.0,F
lillieanna,a,na,nna,1,a,na,0.3,F
lillieanne,e,ne,nne,1,e,na,0.5,F
lilliebell,l,ll,ell,0,n,na,0.0,F
lilliella,a,la,lla,1,a,na,0.3,F
lilliemae,e,ae,mae,1,e,na,0.5,F
lilliemai,i,ai,mai,1,i,na,0.3,F
lilliemay,y,ay,may,0,n,na,0.0,F
lillien,n,en,ien,0,n,na,0.0,F
lillienne,e,ne,nne,1,e,na,0.5,F
lilliet,t,et,iet,0,n,na,0.0,F
lillimae,e,ae,mae,1,e,na,0.5,F
lillimai,i,ai,mai,1,i,na,0.3,F
lillimay,y,ay,may,0,n,na,0.0,F
lillion,n,on,ion,0,n,na,0.0,F
lilliona,a,na,ona,1,a,na,0.3,F
lillionna,a,na,nna,1,a,na,0.3,F
lillirose,e,se,ose,1,e,na,0.3,F
lillis,s,is,lis,0,n,na,0.0,F
lillith,h,th,ith,0,n,na,0.0,F
lilliyan,n,an,yan,0,n,na,0.0,F
lilliyn,n,yn,iyn,0,n,na,0.0,F
lilllie,e,ie,lie,1,e,na,1.0,F
lilly,y,ly,lly,0,n,na,0.0,F
lillya,a,ya,lya,1,a,na,0.5,F
lillyah,h,ah,yah,0,n,na,0.0,F
lillyahna,a,na,hna,1,a,na,0.3,F
lillyan,n,an,yan,0,n,na,0.0,F
lillyana,a,na,ana,1,a,na,0.3,F
lillyanah,h,ah,nah,0,n,na,0.0,F
lillyann,n,nn,ann,0,n,na,0.0,F
lillyanna,a,na,nna,1,a,na,0.3,F
lillyannah,h,ah,nah,0,n,na,0.0,F
lillyanne,e,ne,nne,1,e,na,0.5,F
lillyauna,a,na,una,1,a,na,0.3,F
lillyaunna,a,na,nna,1,a,na,0.3,F
lillybelle,e,le,lle,1,e,na,0.2,F
lillybeth,h,th,eth,0,n,na,0.0,F
lillye,e,ye,lye,1,e,na,1.0,F
lillyella,a,la,lla,1,a,na,0.3,F
lillyen,n,en,yen,0,n,na,0.0,F
lillygrace,e,ce,ace,1,e,na,0.3,F
lillyian,n,an,ian,0,n,na,0.0,F
lillyin,n,in,yin,0,n,na,0.0,F
lillyjo,o,jo,yjo,1,o,na,0.3,F
lillykate,e,te,ate,1,e,na,0.3,F
lillymae,e,ae,mae,1,e,na,0.5,F
lillymai,i,ai,mai,1,i,na,0.3,F
lillymay,y,ay,may,0,n,na,0.0,F
lillyn,n,yn,lyn,0,n,na,0.0,F
lillynn,n,nn,ynn,0,n,na,0.0,F
lillyona,a,na,ona,1,a,na,0.3,F
lillyonna,a,na,nna,1,a,na,0.3,F
lillyrose,e,se,ose,1,e,na,0.3,F
lillyth,h,th,yth,0,n,na,0.0,F
lilo,o,lo,ilo,1,o,na,0.5,F
liloa,a,oa,loa,1,a,na,0.5,M
lilou,u,ou,lou,1,u,na,0.5,F
lilton,n,on,ton,0,n,na,0.0,M
lilu,u,lu,ilu,1,u,na,0.5,F
lilwen,n,en,wen,0,n,na,0.0,F
lily,y,ly,ily,0,n,na,0.0,F
lilya,a,ya,lya,1,a,na,0.5,F
lilyah,h,ah,yah,0,n,na,0.0,F
lilyahna,a,na,hna,1,a,na,0.3,F
lilyan,n,an,yan,0,n,na,0.0,F
lilyana,a,na,ana,1,a,na,0.3,F
lilyanah,h,ah,nah,0,n,na,0.0,F
lilyane,e,ne,ane,1,e,na,0.5,F
lilyani,i,ni,ani,1,i,na,0.3,F
lilyann,n,nn,ann,0,n,na,0.0,F
lilyanna,a,na,nna,1,a,na,0.3,F
lilyannah,h,ah,nah,0,n,na,0.0,F
lilyanne,e,ne,nne,1,e,na,0.5,F
lilyauna,a,na,una,1,a,na,0.3,F
lilyaunna,a,na,nna,1,a,na,0.3,F
lilybelle,e,le,lle,1,e,na,0.2,F
lilybeth,h,th,eth,0,n,na,0.0,F
lilyella,a,la,lla,1,a,na,0.3,F
lilyen,n,en,yen,0,n,na,0.0,F
lilygrace,e,ce,ace,1,e,na,0.3,F
lilyian,n,an,ian,0,n,na,0.0,F
lilyiana,a,na,ana,1,a,na,0.3,F
lilyin,n,in,yin,0,n,na,0.0,F
lilykate,e,te,ate,1,e,na,0.3,F
lilylynn,n,nn,ynn,0,n,na,0.0,F
lilymae,e,ae,mae,1,e,na,0.5,F
lilymarie,e,ie,rie,1,e,na,0.3,F
lilymay,y,ay,may,0,n,na,0.0,F
lilynn,n,nn,ynn,0,n,na,0.0,F
lilyona,a,na,ona,1,a,na,0.3,F
lilyonna,a,na,nna,1,a,na,0.3,F
lilyrae,e,ae,rae,1,e,na,0.5,F
lilyrose,e,se,ose,1,e,na,0.3,F
lilyth,h,th,yth,0,n,na,0.0,F
lima,a,ma,ima,1,a,na,0.5,F
limairy,y,ry,iry,0,n,na,0.0,F
limara,a,ra,ara,1,a,na,0.3,F
limayri,i,ri,yri,1,i,na,0.3,F
limca,a,ca,mca,1,a,na,0.5,F
limmie,e,ie,mie,1,e,na,1.0,M
limon,n,on,mon,0,n,na,0.0,M
limor,r,or,mor,0,n,na,0.0,F
limpho,o,ho,pho,1,o,na,0.5,F
limuel,l,el,uel,0,n,na,0.0,M
lina,a,na,ina,1,a,na,0.5,F
linae,e,ae,nae,1,e,na,1.0,F
linah,h,ah,nah,0,n,na,0.0,F
linard,d,rd,ard,0,n,na,0.0,M
linards,s,ds,rds,0,n,na,0.0,M
linas,s,as,nas,0,n,na,0.0,M
linay,y,ay,nay,0,n,na,0.0,F
linaya,a,ya,aya,1,a,na,0.3,F
linayah,h,ah,yah,0,n,na,0.0,F
linc,c,nc,inc,0,n,na,0.0,M
lincey,y,ey,cey,0,n,na,0.0,F
lincoln,n,ln,oln,0,n,na,0.0,M
lincon,n,on,con,0,n,na,0.0,M
lincy,y,cy,ncy,0,n,na,0.0,F
lind,d,nd,ind,0,n,na,0.0,F
linda,a,da,nda,1,a,na,0.5,F
lindaa,a,aa,daa,1,a,na,0.5,F
lindaann,n,nn,ann,0,n,na,0.0,F
lindajean,n,an,ean,0,n,na,0.0,F
lindajo,o,jo,ajo,1,o,na,0.3,F
lindal,l,al,dal,0,n,na,0.0,M
lindale,e,le,ale,1,e,na,0.3,M
lindalee,e,ee,lee,1,e,na,0.5,F
lindall,l,ll,all,0,n,na,0.0,M
lindalou,u,ou,lou,1,u,na,0.3,F
lindamaria,a,ia,ria,1,a,na,0.2,F
lindamarie,e,ie,rie,1,e,na,0.3,F
lindan,n,an,dan,0,n,na,0.0,M
lindasue,e,ue,sue,1,e,na,0.5,F
lindasy,y,sy,asy,0,n,na,0.0,F
linday,y,ay,day,0,n,na,0.0,F
lindberg,g,rg,erg,0,n,na,0.0,M
lindbergh,h,gh,rgh,0,n,na,0.0,M
lindburg,g,rg,urg,0,n,na,0.0,M
lindburgh,h,gh,rgh,0,n,na,0.0,M
linde,e,de,nde,1,e,na,1.0,F
lindee,e,ee,dee,1,e,na,1.0,F
lindel,l,el,del,0,n,na,0.0,M
lindell,l,ll,ell,0,n,na,0.0,M
lindella,a,la,lla,1,a,na,0.3,F
linden,n,en,den,0,n,na,0.0,M
linder,r,er,der,0,n,na,0.0,F
lindey,y,ey,dey,0,n,na,0.0,F
lindi,i,di,ndi,1,i,na,0.5,F
lindia,a,ia,dia,1,a,na,0.5,F
lindie,e,ie,die,1,e,na,1.0,F
lindita,a,ta,ita,1,a,na,0.3,F
lindiwe,e,we,iwe,1,e,na,0.5,F
lindle,e,le,dle,1,e,na,0.5,M
lindley,y,ey,ley,0,n,na,0.0,F
lindly,y,ly,dly,0,n,na,0.0,F
lindo,o,do,ndo,1,o,na,0.5,M
lindol,l,ol,dol,0,n,na,0.0,M
lindola,a,la,ola,1,a,na,0.3,F
lindon,n,on,don,0,n,na,0.0,M
lindora,a,ra,ora,1,a,na,0.3,F
lindra,a,ra,dra,1,a,na,0.5,F
lindsae,e,ae,sae,1,e,na,1.0,F
lindse,e,se,dse,1,e,na,1.0,F
lindsea,a,ea,sea,1,a,na,0.5,F
lindsee,e,ee,see,1,e,na,1.0,F
lindsi,i,si,dsi,1,i,na,0.5,F
lindsie,e,ie,sie,1,e,na,1.0,F
lindsley,y,ey,ley,0,n,na,0.0,F
lindsy,y,sy,dsy,0,n,na,0.0,F
lindwood,d,od,ood,0,n,na,0.0,M
lindyn,n,yn,dyn,0,n,na,0.0,F
lindzee,e,ee,zee,1,e,na,1.0,F
lindzey,y,ey,zey,0,n,na,0.0,F
lindzi,i,zi,dzi,1,i,na,0.5,F
lindzie,e,ie,zie,1,e,na,1.0,F
lindzy,y,zy,dzy,0,n,na,0.0,F
line,e,ne,ine,1,e,na,1.0,F
linea,a,ea,nea,1,a,na,0.5,F
linell,l,ll,ell,0,n,na,0.0,F
linelle,e,le,lle,1,e,na,0.3,F
linen,n,en,nen,0,n,na,0.0,F
linesha,a,ha,sha,1,a,ha,0.3,F
linet,t,et,net,0,n,na,0.0,F
lineth,h,th,eth,0,n,na,0.0,F
linett,t,tt,ett,0,n,na,0.0,F
linetta,a,ta,tta,1,a,na,0.3,F
linette,e,te,tte,1,e,na,0.5,F
lineysha,a,ha,sha,1,a,ha,0.3,F
linford,d,rd,ord,0,n,na,0.0,M
lingxi,i,xi,gxi,1,i,na,0.5,F
lingyi,i,yi,gyi,1,i,na,0.5,F
linh,h,nh,inh,0,n,na,0.0,F
linhchi,i,hi,chi,1,i,na,0.5,F
linie,e,ie,nie,1,e,na,1.0,F
linita,a,ta,ita,1,a,na,0.3,F
liniyah,h,ah,yah,0,n,na,0.0,F
link,k,nk,ink,0,n,na,0.0,M
linken,n,en,ken,0,n,na,0.0,M
linkin,n,in,kin,0,n,na,0.0,M
linkoln,n,ln,oln,0,n,na,0.0,M
linkon,n,on,kon,0,n,na,0.0,M
linkyn,n,yn,kyn,0,n,na,0.0,M
linlee,e,ee,lee,1,e,na,1.0,F
linleigh,h,gh,igh,0,n,na,0.0,F
linley,y,ey,ley,0,n,na,0.0,F
linly,y,ly,nly,0,n,na,0.0,F
linn,n,nn,inn,0,n,na,0.0,F
linna,a,na,nna,1,a,na,0.5,F
linnae,e,ae,nae,1,e,na,1.0,F
linnaea,a,ea,aea,1,a,na,0.5,F
linnard,d,rd,ard,0,n,na,0.0,M
linnda,a,da,nda,1,a,na,0.5,F
linne,e,ne,nne,1,e,na,1.0,F
linnea,a,ea,nea,1,a,na,0.5,F
linneah,h,ah,eah,0,n,na,0.0,F
linnell,l,ll,ell,0,n,na,0.0,F
linnet,t,et,net,0,n,na,0.0,F
linnett,t,tt,ett,0,n,na,0.0,F
linnetta,a,ta,tta,1,a,na,0.3,F
linnette,e,te,tte,1,e,na,0.5,F
linnie,e,ie,nie,1,e,na,1.0,F
linnis,s,is,nis,0,n,na,0.0,M
linny,y,ny,nny,0,n,na,0.0,M
linnzi,i,zi,nzi,1,i,na,0.5,F
lino,o,no,ino,1,o,na,0.5,M
linoel,l,el,oel,0,n,na,0.0,M
linora,a,ra,ora,1,a,na,0.3,F
linos,s,os,nos,0,n,na,0.0,M
linoshka,a,ka,hka,1,a,na,0.3,F
linoy,y,oy,noy,0,n,na,0.0,F
linsay,y,ay,say,0,n,na,0.0,F
linsday,y,ay,day,0,n,na,0.0,F
linsdey,y,ey,dey,0,n,na,0.0,F
linsee,e,ee,see,1,e,na,1.0,F
linsey,y,ey,sey,0,n,na,0.0,F
linsi,i,si,nsi,1,i,na,0.5,F
linsie,e,ie,sie,1,e,na,1.0,F
linsley,y,ey,ley,0,n,na,0.0,M
linson,n,on,son,0,n,na,0.0,M
linsy,y,sy,nsy,0,n,na,0.0,F
linton,n,on,ton,0,n,na,0.0,M
linus,s,us,nus,0,n,na,0.0,M
linux,x,ux,nux,0,n,na,0.0,M
linvel,l,el,vel,0,n,na,0.0,M
linville,e,le,lle,1,e,na,0.3,M
linward,d,rd,ard,0,n,na,0.0,M
linwood,d,od,ood,0,n,na,0.0,M
linxi,i,xi,nxi,1,i,na,0.5,M
linza,a,za,nza,1,a,na,0.5,F
linze,e,ze,nze,1,e,na,1.0,F
linzee,e,ee,zee,1,e,na,1.0,F
linzell,l,ll,ell,0,n,na,0.0,M
linzey,y,ey,zey,0,n,na,0.0,F
linzi,i,zi,nzi,1,i,na,0.5,F
linzie,e,ie,zie,1,e,na,1.0,F
linzy,y,zy,nzy,0,n,na,0.0,F
lio,o,io,lio,1,o,na,1.0,M
liola,a,la,ola,1,a,na,0.5,F
lion,n,on,ion,0,n,na,0.0,M
liona,a,na,ona,1,a,na,0.5,F
lional,l,al,nal,0,n,na,0.0,M
lionardo,o,do,rdo,1,o,na,0.3,M
lionel,l,el,nel,0,n,na,0.0,M
lionela,a,la,ela,1,a,na,0.3,F
lionell,l,ll,ell,0,n,na,0.0,M
lionello,o,lo,llo,1,o,na,0.3,M
lionna,a,na,nna,1,a,na,0.5,F
lionor,r,or,nor,0,n,na,0.0,F
lionso,o,so,nso,1,o,na,0.5,M
liora,a,ra,ora,1,a,na,0.5,F
liorah,h,ah,rah,0,n,na,0.0,F
liorit,t,it,rit,0,n,na,0.0,F
liouba,a,ba,uba,1,a,na,0.5,F
lipa,a,pa,ipa,1,a,na,0.5,M
lipman,n,an,man,0,n,na,0.0,M
lir,r,ir,lir,0,n,na,0.0,M
lira,a,ra,ira,1,a,na,0.5,F
lirael,l,el,ael,0,n,na,0.0,F
liran,n,an,ran,0,n,na,0.0,M
liria,a,ia,ria,1,a,na,0.5,F
liridon,n,on,don,0,n,na,0.0,M
liridona,a,na,ona,1,a,na,0.2,F
liriel,l,el,iel,0,n,na,0.0,F
lirije,e,je,ije,1,e,na,0.5,F
lirim,m,im,rim,0,n,na,0.0,M
lirio,o,io,rio,1,o,na,0.5,F
lis,s,is,lis,0,n,na,0.0,F
lisa,a,sa,isa,1,a,na,0.5,F
lisaann,n,nn,ann,0,n,na,0.0,F
lisaanne,e,ne,nne,1,e,na,0.5,F
lisabella,a,la,lla,1,a,na,0.2,F
lisabeth,h,th,eth,0,n,na,0.0,F
lisah,h,ah,sah,0,n,na,0.0,F
lisajean,n,an,ean,0,n,na,0.0,F
lisajo,o,jo,ajo,1,o,na,0.3,F
lisamaria,a,ia,ria,1,a,na,0.2,F
lisamarie,e,ie,rie,1,e,na,0.3,F
lisander,r,er,der,0,n,na,0.0,M
lisandra,a,ra,dra,1,a,na,0.3,F
lisandro,o,ro,dro,1,o,na,0.3,M
lisania,a,ia,nia,1,a,na,0.3,F
lisann,n,nn,ann,0,n,na,0.0,F
lisanna,a,na,nna,1,a,na,0.3,F
lisanne,e,ne,nne,1,e,na,0.5,F
lisbed,d,ed,bed,0,n,na,0.0,F
lisbel,l,el,bel,0,n,na,0.0,F
lisbet,t,et,bet,0,n,na,0.0,F
lisbeth,h,th,eth,0,n,na,0.0,F
lisbett,t,tt,ett,0,n,na,0.0,F
lisbon,n,on,bon,0,n,na,0.0,M
lise,e,se,ise,1,e,na,1.0,F
lised,d,ed,sed,0,n,na,0.0,F
lisel,l,el,sel,0,n,na,0.0,F
liseli,i,li,eli,1,i,na,0.3,F
liselle,e,le,lle,1,e,na,0.3,F
liselot,t,ot,lot,0,n,na,0.0,F
liselott,t,tt,ott,0,n,na,0.0,F
liselotte,e,te,tte,1,e,na,0.3,F
liset,t,et,set,0,n,na,0.0,F
lisete,e,te,ete,1,e,na,0.5,F
liseth,h,th,eth,0,n,na,0.0,F
lisett,t,tt,ett,0,n,na,0.0,F
lisetta,a,ta,tta,1,a,na,0.3,F
lisette,e,te,tte,1,e,na,0.5,F
lish,h,sh,ish,0,n,na,0.0,M
lisha,a,ha,sha,1,a,ha,0.5,F
lishana,a,na,ana,1,a,na,0.3,F
lishani,i,ni,ani,1,i,na,0.3,F
lishe,e,he,she,1,e,na,1.0,F
lishia,a,ia,hia,1,a,na,0.5,F
lisi,i,si,isi,1,i,na,0.5,F
lisia,a,ia,sia,1,a,na,0.5,F
lisiate,e,te,ate,1,e,na,0.5,M
lisl,l,sl,isl,0,n,na,0.0,F
lisle,e,le,sle,1,e,na,0.5,M
lislie,e,ie,lie,1,e,na,1.0,F
lismari,i,ri,ari,1,i,na,0.3,F
lismarie,e,ie,rie,1,e,na,0.5,F
lismary,y,ry,ary,0,n,na,0.0,F
liss,s,ss,iss,0,n,na,0.0,F
lissa,a,sa,ssa,1,a,na,0.5,F
lissandra,a,ra,dra,1,a,na,0.3,F
lissandro,o,ro,dro,1,o,na,0.3,M
lissbet,t,et,bet,0,n,na,0.0,F
lissbeth,h,th,eth,0,n,na,0.0,F
lisset,t,et,set,0,n,na,0.0,F
lissete,e,te,ete,1,e,na,0.5,F
lisseth,h,th,eth,0,n,na,0.0,F
lissett,t,tt,ett,0,n,na,0.0,F
lissette,e,te,tte,1,e,na,0.5,F
lissi,i,si,ssi,1,i,na,0.5,F
lissia,a,ia,sia,1,a,na,0.5,F
lissianna,a,na,nna,1,a,na,0.3,F
lissie,e,ie,sie,1,e,na,1.0,F
lissy,y,sy,ssy,0,n,na,0.0,F
lister,r,er,ter,0,n,na,0.0,M
liston,n,on,ton,0,n,na,0.0,M
lisvet,t,et,vet,0,n,na,0.0,F
lisveth,h,th,eth,0,n,na,0.0,F
lisvette,e,te,tte,1,e,na,0.5,F
lita,a,ta,ita,1,a,na,0.5,F
lital,l,al,tal,0,n,na,0.0,F
litany,y,ny,any,0,n,na,0.0,F
litasha,a,ha,sha,1,a,ha,0.3,F
litcy,y,cy,tcy,0,n,na,0.0,F
litha,a,ha,tha,1,a,ha,0.5,F
lithzy,y,zy,hzy,0,n,na,0.0,F
litia,a,ia,tia,1,a,na,0.5,F
liticia,a,ia,cia,1,a,na,0.3,F
litisha,a,ha,sha,1,a,ha,0.3,F
lititia,a,ia,tia,1,a,na,0.3,F
lito,o,to,ito,1,o,na,0.5,M
litonia,a,ia,nia,1,a,na,0.3,F
litonya,a,ya,nya,1,a,na,0.3,F
litsa,a,sa,tsa,1,a,na,0.5,F
litsi,i,si,tsi,1,i,na,0.5,F
litsy,y,sy,tsy,0,n,na,0.0,F
litta,a,ta,tta,1,a,na,0.5,F
littie,e,ie,tie,1,e,na,1.0,F
little,e,le,tle,1,e,na,0.5,M
littleton,n,on,ton,0,n,na,0.0,M
littzy,y,zy,tzy,0,n,na,0.0,F
litza,a,za,tza,1,a,na,0.5,F
litzi,i,zi,tzi,1,i,na,0.5,F
litzie,e,ie,zie,1,e,na,1.0,F
litzy,y,zy,tzy,0,n,na,0.0,F
litzzy,y,zy,zzy,0,n,na,0.0,F
liucija,a,ja,ija,1,a,na,0.3,F
liudvika,a,ka,ika,1,a,na,0.3,F
liudvikas,s,as,kas,0,n,na,0.0,M
liuka,a,ka,uka,1,a,na,0.5,F
lium,m,um,ium,0,n,na,0.0,M
liupold,d,ld,old,0,n,na,0.0,M
lius,s,us,ius,0,n,na,0.0,M
liutauras,s,as,ras,0,n,na,0.0,M
liv,v,iv,liv,0,n,na,0.0,F
liva,a,va,iva,1,a,na,0.5,F
livan,n,an,van,0,n,na,0.0,M
livana,a,na,ana,1,a,na,0.3,F
livea,a,ea,vea,1,a,na,0.5,F
livee,e,ee,vee,1,e,na,1.0,F
lively,y,ly,ely,0,n,na,0.0,F
liveri,i,ri,eri,1,i,na,0.3,M
livi,i,vi,ivi,1,i,na,0.5,F
livia,a,ia,via,1,a,na,0.5,F
liviah,h,ah,iah,0,n,na,0.0,F
livian,n,an,ian,0,n,na,0.0,F
liviana,a,na,ana,1,a,na,0.3,F
livianna,a,na,nna,1,a,na,0.3,F
livianus,s,us,nus,0,n,na,0.0,M
livie,e,ie,vie,1,e,na,1.0,F
livier,r,er,ier,0,n,na,0.0,F
livija,a,ja,ija,1,a,na,0.3,F
livingston,n,on,ton,0,n,na,0.0,M
livinia,a,ia,nia,1,a,na,0.3,F
livio,o,io,vio,1,o,na,0.5,M
liviu,u,iu,viu,1,u,na,0.5,M
livius,s,us,ius,0,n,na,0.0,M
liviya,a,ya,iya,1,a,na,0.3,F
livleen,n,en,een,0,n,na,0.0,F
livna,a,na,vna,1,a,na,0.5,F
livnat,t,at,nat,0,n,na,0.0,F
livvi,i,vi,vvi,1,i,na,0.5,F
livvie,e,ie,vie,1,e,na,1.0,F
livvy,y,vy,vvy,0,n,na,0.0,F
livy,y,vy,ivy,0,n,na,0.0,M
livya,a,ya,vya,1,a,na,0.5,F
liwia,a,ia,wia,1,a,na,0.5,F
liwsi,i,si,wsi,1,i,na,0.5,F
lixandro,o,ro,dro,1,o,na,0.3,M
lixy,y,xy,ixy,0,n,na,0.0,F
liya,a,ya,iya,1,a,na,0.5,F
liyaana,a,na,ana,1,a,na,0.3,F
liyah,h,ah,yah,0,n,na,0.0,F
liyakat,t,at,kat,0,n,na,0.0,M
liyam,m,am,yam,0,n,na,0.0,M
liyan,n,an,yan,0,n,na,0.0,F
liyana,a,na,ana,1,a,na,0.3,F
liyanage,e,ge,age,1,e,na,0.3,F
liyanah,h,ah,nah,0,n,na,0.0,F
liyanna,a,na,nna,1,a,na,0.3,F
liyat,t,at,yat,0,n,na,0.0,F
liyba,a,ba,yba,1,a,na,0.5,F
liybah,h,ah,bah,0,n,na,0.0,F
liyla,a,la,yla,1,a,na,0.5,F
liylah,h,ah,lah,0,n,na,0.0,F
liyu,u,yu,iyu,1,u,na,0.5,F
liz,z,iz,liz,0,n,na,0.0,F
liza,a,za,iza,1,a,na,0.5,F
lizabella,a,la,lla,1,a,na,0.2,F
lizabelle,e,le,lle,1,e,na,0.2,F
lizabeth,h,th,eth,0,n,na,0.0,F
lizah,h,ah,zah,0,n,na,0.0,F
lizaida,a,da,ida,1,a,na,0.3,F
lizamarie,e,ie,rie,1,e,na,0.3,F
lizandra,a,ra,dra,1,a,na,0.3,F
lizandro,o,ro,dro,1,o,na,0.3,M
lizania,a,ia,nia,1,a,na,0.3,F
lizann,n,nn,ann,0,n,na,0.0,F
lizanne,e,ne,nne,1,e,na,0.5,F
lizardo,o,do,rdo,1,o,na,0.3,M
lizaveta,a,ta,eta,1,a,na,0.2,F
lizbeht,t,ht,eht,0,n,na,0.0,F
lizbella,a,la,lla,1,a,na,0.3,F
lizbet,t,et,bet,0,n,na,0.0,F
lizbeth,h,th,eth,0,n,na,0.0,F
lizbett,t,tt,ett,0,n,na,0.0,F
lizbette,e,te,tte,1,e,na,0.5,F
lizbhet,t,et,het,0,n,na,0.0,F
lize,e,ze,ize,1,e,na,1.0,F
lizeht,t,ht,eht,0,n,na,0.0,F
lizel,l,el,zel,0,n,na,0.0,F
lizelle,e,le,lle,1,e,na,0.3,F
lizet,t,et,zet,0,n,na,0.0,F
lizete,e,te,ete,1,e,na,0.5,F
lizeth,h,th,eth,0,n,na,0.0,F
lizethe,e,he,the,1,e,na,0.5,F
lizett,t,tt,ett,0,n,na,0.0,F
lizetta,a,ta,tta,1,a,na,0.3,F
lizette,e,te,tte,1,e,na,0.5,F
lizhet,t,et,het,0,n,na,0.0,F
lizie,e,ie,zie,1,e,na,1.0,F
lizmar,r,ar,mar,0,n,na,0.0,F
lizmari,i,ri,ari,1,i,na,0.3,F
lizmarie,e,ie,rie,1,e,na,0.5,F
lizmary,y,ry,ary,0,n,na,0.0,F
lizneidy,y,dy,idy,0,n,na,0.0,F
lizsandra,a,ra,dra,1,a,na,0.3,F
lizvet,t,et,vet,0,n,na,0.0,F
lizveth,h,th,eth,0,n,na,0.0,F
lizvette,e,te,tte,1,e,na,0.5,F
lizy,y,zy,izy,0,n,na,0.0,F
lizz,z,zz,izz,0,n,na,0.0,F
lizza,a,za,zza,1,a,na,0.5,F
lizzbeth,h,th,eth,0,n,na,0.0,F
lizzet,t,et,zet,0,n,na,0.0,F
lizzete,e,te,ete,1,e,na,0.5,F
lizzeth,h,th,eth,0,n,na,0.0,F
lizzett,t,tt,ett,0,n,na,0.0,F
lizzette,e,te,tte,1,e,na,0.5,F
lizzi,i,zi,zzi,1,i,na,0.5,F
lizzie,e,ie,zie,1,e,na,1.0,F
lizzieann,n,nn,ann,0,n,na,0.0,F
lizzy,y,zy,zzy,0,n,na,0.0,F
lj,j,lj,lj,0,n,na,0.0,M
ljay,y,ay,jay,0,n,na,0.0,M
ljerka,a,ka,rka,1,a,na,0.5,F
ljilja,a,ja,lja,1,a,na,0.5,F
ljiljana,a,na,ana,1,a,na,0.3,F
ljuba,a,ba,uba,1,a,na,0.5,F
ljuban,n,an,ban,0,n,na,0.0,M
ljube,e,be,ube,1,e,na,1.0,M
ljuben,n,en,ben,0,n,na,0.0,M
ljubena,a,na,ena,1,a,na,0.3,F
ljubica,a,ca,ica,1,a,na,0.3,F
ljubo,o,bo,ubo,1,o,na,0.5,M
ljubomir,r,ir,mir,0,n,na,0.0,M
ljudmil,l,il,mil,0,n,na,0.0,M
ljudmila,a,la,ila,1,a,na,0.3,F
ljupcho,o,ho,cho,1,o,na,0.5,M
lladira,a,ra,ira,1,a,na,0.3,F
llamile,e,le,ile,1,e,na,0.3,F
llana,a,na,ana,1,a,na,0.5,F
