name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
ambuda,a,da,uda,1,a,na,0.7,F
ambuja,a,ja,uja,1,a,na,0.7,F
ami,i,mi,Ami,1,i,na,2.0,F
amidi,i,di,idi,1,i,na,0.7,F
amisha,a,ha,sha,1,a,ha,0.7,F
amishi,i,hi,shi,1,i,na,0.7,F
amishta,a,ta,hta,1,a,na,0.7,F
amita,a,ta,ita,1,a,na,0.7,F
amithi,i,hi,thi,1,i,na,0.7,F
amiti,i,ti,iti,1,i,na,0.7,F
amitjyoti,i,ti,oti,1,i,na,0.5,F
amitrasudan,n,an,dan,0,n,na,0.2,F
amiya,a,ya,iya,1,a,na,0.7,F
amla,a,la,mla,1,a,na,1.0,F
amlankusum,m,um,sum,0,n,na,0.2,F
amlika,a,ka,ika,1,a,na,0.7,F
ammu,u,mu,mmu,1,u,na,1.0,F
amoda,a,da,oda,1,a,na,0.7,F
amodini,i,ni,ini,1,i,na,0.5,F
amolika,a,ka,ika,1,a,na,0.5,F
amoolya,a,ya,lya,1,a,na,0.7,F
amrapali,i,li,ali,1,i,na,0.5,F
amrita,a,ta,ita,1,a,na,0.7,F
amritambu,u,bu,mbu,1,u,na,0.5,F
amritaya,a,ya,aya,1,a,na,0.5,F
amritkala,a,la,ala,1,a,na,0.5,F
amritrashmi,i,mi,hmi,1,i,na,0.5,F
amrusha,a,ha,sha,1,a,ha,0.7,F
amrutha,a,ha,tha,1,a,ha,0.7,F
amshula,a,la,ula,1,a,na,0.7,F
amukta,a,ta,kta,1,a,na,0.7,F
amulya,a,ya,lya,1,a,na,0.7,F
amvi,i,vi,mvi,1,i,na,1.0,F
ana,a,na,Ana,1,a,na,2.0,F
anaamika,a,ka,ika,1,a,na,0.5,F
anagha,a,ha,gha,1,a,ha,0.7,F
anagi,i,gi,agi,1,i,na,0.7,F
anahita,a,ta,ita,1,a,na,0.5,F
analaa,a,aa,laa,1,a,na,0.7,F
anamika,a,ka,ika,1,a,na,0.5,F
anamitra,a,ra,tra,1,a,na,0.5,F
ananda,a,da,nda,1,a,na,0.7,F
anandani,i,ni,ani,1,i,na,0.5,F
anandi,i,di,ndi,1,i,na,0.7,F
anandita,a,ta,ita,1,a,na,0.5,F
anandmayee,e,ee,yee,1,e,na,0.7,F
anangee,e,ee,gee,1,e,na,1.0,F
anantaa,a,aa,taa,1,a,na,0.7,F
ananti,i,ti,nti,1,i,na,0.7,F
ananya,a,ya,nya,1,a,na,0.7,F
anarghya,a,ya,hya,1,a,na,0.7,F
anasuya,a,ya,uya,1,a,na,0.5,F
anavi,i,vi,avi,1,i,na,0.7,F
anbar,r,ar,bar,0,n,na,0.5,F
anchal,l,al,hal,0,n,na,0.5,F
anchala,a,la,ala,1,a,na,0.7,F
anchita,a,ta,ita,1,a,na,0.7,F
andal,l,al,dal,0,n,na,0.5,F
anemone,e,ne,one,1,e,na,0.7,F
angaja,a,ja,aja,1,a,na,0.7,F
angana,a,na,ana,1,a,na,0.7,F
angarika,a,ka,ika,1,a,na,0.5,F
angha,a,ha,gha,1,a,ha,1.0,F
angira,a,ra,ira,1,a,na,0.7,F
angoori,i,ri,ori,1,i,na,0.7,F
ania,a,ia,nia,1,a,na,1.0,F
aniha,a,ha,iha,1,a,ha,0.7,F
anika,a,ka,ika,1,a,na,0.7,F
anima,a,ma,ima,1,a,na,0.7,F
anilaja,a,ja,aja,1,a,na,0.5,F
anindita,a,ta,ita,1,a,na,0.5,F
anisa,a,sa,isa,1,a,na,0.7,F
anisha,a,ha,sha,1,a,ha,0.7,F
anishka,a,ka,hka,1,a,na,0.7,F
anita,a,ta,ita,1,a,na,0.7,F
aniya,a,ya,iya,1,a,na,0.7,F
anjalee,e,ee,lee,1,e,na,1.0,F
anjali,i,li,ali,1,i,na,0.7,F
anjana,a,na,ana,1,a,na,0.7,F
anjani,i,ni,ani,1,i,na,0.7,F
anjika,a,ka,ika,1,a,na,0.7,F
anjini,i,ni,ini,1,i,na,0.7,F
anju,u,ju,nju,1,u,na,1.0,F
anjum,m,um,jum,0,n,na,0.5,F
anjushri,i,ri,hri,1,i,na,0.7,F
ankal,l,al,kal,0,n,na,0.5,F
ankaiyarkanni,i,ni,nni,1,i,na,0.4,F
ankita,a,ta,ita,1,a,na,0.7,F
ankolika,a,ka,ika,1,a,na,0.5,F
anmol,l,ol,mol,0,n,na,0.5,F
anna,a,na,nna,1,a,na,1.0,F
annada,a,da,ada,1,a,na,0.7,F
annapoorna,a,na,rna,1,a,na,0.5,F
annika,a,ka,ika,1,a,na,0.7,F
annisa,a,sa,isa,1,a,na,0.7,F
annjaya,a,ya,aya,1,a,na,0.7,F
anokhi,i,hi,khi,1,i,na,0.7,F
ansha,a,ha,sha,1,a,ha,1.0,F
anshi,i,hi,shi,1,i,na,1.0,F
anshika,a,ka,ika,1,a,na,0.7,F
anshita,a,ta,ita,1,a,na,0.7,F
anshu,u,hu,shu,1,u,na,1.0,F
anshula,a,la,ula,1,a,na,0.7,F
anshumaala,a,la,ala,1,a,na,0.5,F
anshumali,i,li,ali,1,i,na,0.5,F
ansuya,a,ya,uya,1,a,na,0.7,F
antara,a,ra,ara,1,a,na,0.7,F
antariksha,a,ha,sha,1,a,ha,0.5,F
anu,u,nu,Anu,1,u,na,2.0,F
anubhuti,i,ti,uti,1,i,na,0.5,F
anudeepthi,i,hi,thi,1,i,na,0.5,F
anugraha,a,ha,aha,1,a,ha,0.5,F
anugya,a,ya,gya,1,a,na,0.7,F
anuja,a,ja,uja,1,a,na,0.7,F
anukampa,a,pa,mpa,1,a,na,0.5,F
anukeertana,a,na,ana,1,a,na,0.4,F
anukriti,i,ti,iti,1,i,na,0.5,F
anula,a,la,ula,1,a,na,0.7,F
anulata,a,ta,ata,1,a,na,0.5,F
anulekha,a,ha,kha,1,a,ha,0.5,F
anuloma,a,ma,oma,1,a,na,0.5,F
anumati,i,ti,ati,1,i,na,0.5,F
anumegha,a,ha,gha,1,a,ha,0.5,F
anumeha,a,ha,eha,1,a,ha,0.5,F
anumita,a,ta,ita,1,a,na,0.5,F
anupa,a,pa,upa,1,a,na,0.7,F
anupama,a,ma,ama,1,a,na,0.5,F
anuprabha,a,ha,bha,1,a,ha,0.5,F
anupriya,a,ya,iya,1,a,na,0.5,F
anuradha,a,ha,dha,1,a,ha,0.5,F
anuragini,i,ni,ini,1,i,na,0.4,F
anurati,i,ti,ati,1,i,na,0.5,F
anusha,a,ha,sha,1,a,ha,0.7,F
anushka,a,ka,hka,1,a,na,0.7,F
anushri,i,ri,hri,1,i,na,0.7,F
anuttara,a,ra,ara,1,a,na,0.5,F
anvi,i,vi,nvi,1,i,na,1.0,F
anvidha,a,ha,dha,1,a,ha,0.7,F
anvita,a,ta,ita,1,a,na,0.7,F
anwesha,a,ha,sha,1,a,ha,0.7,F
anwita,a,ta,ita,1,a,na,0.7,F
anya,a,ya,nya,1,a,na,1.0,F
aolani,i,ni,ani,1,i,na,0.7,F
apala,a,la,ala,1,a,na,0.7,F
aparaa,a,aa,raa,1,a,na,0.7,F
aparaajita,a,ta,ita,1,a,na,0.4,F
aparna,a,na,rna,1,a,na,0.7,F
aparoopa,a,pa,opa,1,a,na,0.5,F
apeksha,a,ha,sha,1,a,ha,0.7,F
apinaya,a,ya,aya,1,a,na,0.5,F
apsara,a,ra,ara,1,a,na,0.7,F
apurba,a,ba,rba,1,a,na,0.7,F
apurva,a,va,rva,1,a,na,0.7,F
araceli,i,li,eli,1,i,na,0.5,F
aradhana,a,na,ana,1,a,na,0.5,F
aradhya,a,ya,hya,1,a,na,0.7,F
arathi,i,hi,thi,1,i,na,0.7,F
archa,a,ha,cha,1,a,ha,1.0,F
archana,a,na,ana,1,a,na,0.7,F
archini,i,ni,ini,1,i,na,0.7,F
archisha,a,ha,sha,1,a,ha,0.7,F
archita,a,ta,ita,1,a,na,0.7,F
ardra,a,ra,dra,1,a,na,1.0,F
arghya,a,ya,hya,1,a,na,1.0,F
arianna,a,na,nna,1,a,na,0.7,F
arij,j,ij,rij,0,n,na,0.5,F
ariona,a,na,ona,1,a,na,0.7,F
arja,a,ja,rja,1,a,na,1.0,F
arjuni,i,ni,uni,1,i,na,0.7,F
arkita,a,ta,ita,1,a,na,0.7,F
armita,a,ta,ita,1,a,na,0.7,F
arni,i,ni,rni,1,i,na,1.0,F
arogyada,a,da,ada,1,a,na,0.5,F
arpana,a,na,ana,1,a,na,0.7,F
arpita,a,ta,ita,1,a,na,0.7,F
arshi,i,hi,shi,1,i,na,1.0,F
arshia,a,ia,hia,1,a,na,1.0,F
arshiya,a,ya,iya,1,a,na,0.7,F
artana,a,na,ana,1,a,na,0.7,F
arti,i,ti,rti,1,i,na,1.0,F
aruna,a,na,una,1,a,na,0.7,F
arundhati,i,ti,ati,1,i,na,0.5,F
aruni,i,ni,uni,1,i,na,0.7,F
arunima,a,ma,ima,1,a,na,0.5,F
arushi,i,hi,shi,1,i,na,0.7,F
arwa,a,wa,rwa,1,a,na,1.0,F
arya,a,ya,rya,1,a,na,1.0,F
aryahi,i,hi,ahi,1,i,na,0.7,F
aryama,a,ma,ama,1,a,na,0.7,F
aryana,a,na,ana,1,a,na,0.7,F
asah,h,ah,sah,0,n,na,0.5,F
asaavari,i,ri,ari,1,i,na,0.5,F
aseema,a,ma,ema,1,a,na,0.7,F
asha,a,ha,sha,1,a,ha,1.0,F
ashakiran,n,an,ran,0,n,na,0.2,F
ashalata,a,ta,ata,1,a,na,0.5,F
ashani,i,ni,ani,1,i,na,0.7,F
ashavari,i,ri,ari,1,i,na,0.5,F
ashika,a,ka,ika,1,a,na,0.7,F
ashima,a,ma,ima,1,a,na,0.7,F
ashiqa,a,qa,iqa,1,a,na,0.7,F
ashira,a,ra,ira,1,a,na,0.7,F
ashita,a,ta,ita,1,a,na,0.7,F
ashlesha,a,ha,sha,1,a,ha,0.7,F
ashmi,i,mi,hmi,1,i,na,1.0,F
ashmita,a,ta,ita,1,a,na,0.7,F
ashnaa,a,aa,naa,1,a,na,1.0,F
ashna,a,na,hna,1,a,na,1.0,F
ashrita,a,ta,ita,1,a,na,0.7,F
ashu,u,hu,shu,1,u,na,1.0,F
ashwabha,a,ha,bha,1,a,ha,0.7,F
ashwina,a,na,ina,1,a,na,0.7,F
ashwini,i,ni,ini,1,i,na,0.7,F
asita,a,ta,ita,1,a,na,0.7,F
askini,i,ni,ini,1,i,na,0.7,F
asmita,a,ta,ita,1,a,na,0.7,F
astha,a,ha,tha,1,a,ha,1.0,F
aswathi,i,hi,thi,1,i,na,0.7,F
asya,a,ya,sya,1,a,na,1.0,F
atasi,i,si,asi,1,i,na,0.7,F
athasha,a,ha,sha,1,a,ha,0.7,F
atheeva,a,va,eva,1,a,na,0.7,F
atiriya,a,ya,iya,1,a,na,0.5,F
atiya,a,ya,iya,1,a,na,0.7,F
atmaja,a,ja,aja,1,a,na,0.7,F
atmikha,a,ha,kha,1,a,ha,0.7,F
atreyi,i,yi,eyi,1,i,na,0.7,F
atula,a,la,ula,1,a,na,0.7,F
auhna,a,na,hna,1,a,na,1.0,F
aurima,a,ma,ima,1,a,na,0.7,F
aushima,a,ma,ima,1,a,na,0.7,F
avaapya,a,ya,pya,1,a,na,0.7,F
avani,i,ni,ani,1,i,na,0.7,F
avanti,i,ti,nti,1,i,na,0.7,F
avantika,a,ka,ika,1,a,na,0.5,F
avantikaa,a,aa,kaa,1,a,na,0.5,F
avasa,a,sa,asa,1,a,na,0.7,F
avathara,a,ra,ara,1,a,na,0.5,F
avigna,a,na,gna,1,a,na,0.7,F
avinashi,i,hi,shi,1,i,na,0.5,F
avinashika,a,ka,ika,1,a,na,0.4,F
avipsa,a,sa,psa,1,a,na,0.7,F
avishi,i,hi,shi,1,i,na,0.7,F
avanija,a,ja,ija,1,a,na,0.5,F
avni,i,ni,vni,1,i,na,1.0,F
avnita,a,ta,ita,1,a,na,0.7,F
ayanna,a,na,nna,1,a,na,0.7,F
ayati,i,ti,ati,1,i,na,0.7,F
ayeh,h,eh,yeh,0,n,na,0.5,F
ayesha,a,ha,sha,1,a,ha,0.7,F
ayurda,a,da,rda,1,a,na,0.7,F
ayushi,i,hi,shi,1,i,na,0.7,F
ayushmati,i,ti,ati,1,i,na,0.5,F
ba,a,Ba,Ba,1,a,na,1.0,F
babita,a,ta,ita,1,a,na,0.3,F
bageshri,i,ri,hri,1,i,na,0.3,F
bahugandha,a,ha,dha,1,a,ha,0.2,F
bahula,a,la,ula,1,a,na,0.3,F
baijanti,i,ti,nti,1,i,na,0.3,F
bairavi,i,vi,avi,1,i,na,0.3,F
baka,a,ka,aka,1,a,na,0.5,F
bakul,l,ul,kul,0,n,na,0.0,F
bakula,a,la,ula,1,a,na,0.3,F
bala,a,la,ala,1,a,na,0.5,F
bandhavi,i,vi,avi,1,i,na,0.3,F
bandhura,a,ra,ura,1,a,na,0.3,F
banhi,i,hi,nhi,1,i,na,0.5,F
bani,i,ni,ani,1,i,na,0.5,F
banmala,a,la,ala,1,a,na,0.3,F
banni,i,ni,nni,1,i,na,0.5,F
bansari,i,ri,ari,1,i,na,0.3,F
barkha,a,ha,kha,1,a,ha,0.5,F
barsha,a,ha,sha,1,a,ha,0.5,F
baruni,i,ni,uni,1,i,na,0.3,F
basabi,i,bi,abi,1,i,na,0.3,F
basanti,i,ti,nti,1,i,na,0.3,F
bavishya,a,ya,hya,1,a,na,0.3,F
bavishni,i,ni,hni,1,i,na,0.3,F
beena,a,na,ena,1,a,na,0.5,F
bel,l,el,Bel,0,n,na,0.0,F
bela,a,la,ela,1,a,na,0.5,F
belli,i,li,lli,1,i,na,0.5,F
benaka,a,ka,aka,1,a,na,0.3,F
bhadra,a,ra,dra,1,a,na,0.5,F
bhadrusha,a,ha,sha,1,a,ha,0.3,F
bhagavathi,i,hi,thi,1,i,na,0.2,F
bhagini,i,ni,ini,1,i,na,0.3,F
bhagirathi,i,hi,thi,1,i,na,0.2,F
bhagwanti,i,ti,nti,1,i,na,0.3,F
bhagwati,i,ti,ati,1,i,na,0.3,F
bhagyalakshmi,i,mi,hmi,1,i,na,0.2,F
bhagyashri,i,ri,hri,1,i,na,0.3,F
bhagyawati,i,ti,ati,1,i,na,0.2,F
bhairavi,i,vi,avi,1,i,na,0.3,F
bhakti,i,ti,kti,1,i,na,0.5,F
bhama,a,ma,ama,1,a,na,0.5,F
bhamini,i,ni,ini,1,i,na,0.3,F
bhandhavi,i,vi,avi,1,i,na,0.3,F
bhanu,u,nu,anu,1,u,na,0.5,F
bhanuja,a,ja,uja,1,a,na,0.3,F
bhanumati,i,ti,ati,1,i,na,0.2,F
bhanuni,i,ni,uni,1,i,na,0.3,F
bhanupriya,a,ya,iya,1,a,na,0.2,F
bhanusri,i,ri,sri,1,i,na,0.3,F
bharati,i,ti,ati,1,i,na,0.3,F
bharavi,i,vi,avi,1,i,na,0.3,F
bhargavi,i,vi,avi,1,i,na,0.3,F
bhaumi,i,mi,umi,1,i,na,0.5,F
bhavana,a,na,ana,1,a,na,0.3,F
bhavani,i,ni,ani,1,i,na,0.3,F
bhavi,i,vi,avi,1,i,na,0.5,F
bhavika,a,ka,ika,1,a,na,0.3,F
bhavini,i,ni,ini,1,i,na,0.3,F
bhavna,a,na,vna,1,a,na,0.5,F
bhavya,a,ya,vya,1,a,na,0.5,F
bhawna,a,na,wna,1,a,na,0.5,F
bheema,a,ma,ema,1,a,na,0.5,F
bhooma,a,ma,oma,1,a,na,0.5,F
bhoomi,i,mi,omi,1,i,na,0.5,F
bhrithi,i,hi,thi,1,i,na,0.5,F
bhumika,a,ka,ika,1,a,na,0.3,F
bhupali,i,li,ali,1,i,na,0.3,F
bhuvana,a,na,ana,1,a,na,0.3,F
bhuvi,i,vi,uvi,1,i,na,0.5,F
bidisha,a,ha,sha,1,a,ha,0.3,F
bijal,l,al,jal,0,n,na,0.0,F
bijali,i,li,ali,1,i,na,0.3,F
bijli,i,li,jli,1,i,na,0.5,F
bimala,a,la,ala,1,a,na,0.3,F
bimbi,i,bi,mbi,1,i,na,0.5,F
bina,a,na,ina,1,a,na,0.5,F
bindhiya,a,ya,iya,1,a,na,0.3,F
bindu,u,du,ndu,1,u,na,0.5,F
binita,a,ta,ita,1,a,na,0.3,F
bipasha,a,ha,sha,1,a,ha,0.3,F
bishakha,a,ha,kha,1,a,ha,0.3,F
bodhi,i,hi,dhi,1,i,na,0.5,F
brahmani,i,ni,ani,1,i,na,0.3,F
brijabala,a,la,ala,1,a,na,0.2,F
brinda,a,da,nda,1,a,na,0.5,F
briti,i,ti,iti,1,i,na,0.5,F
bryn,n,yn,ryn,0,n,na,0.0,F
bulbul,l,ul,bul,0,n,na,0.0,F
back,k,ck,ack,0,n,na,0.0,F
home,e,me,ome,1,e,na,1.0,F
cauvery,y,ry,ery,0,n,na,0.0,F
chaaya,a,ya,aya,1,a,na,0.5,F
chahna,a,na,hna,1,a,na,0.5,F
chairavali,i,li,ali,1,i,na,0.2,F
chaitali,i,li,ali,1,i,na,0.3,F
chaitaly,y,ly,aly,0,n,na,0.0,F
chaitanya,a,ya,nya,1,a,na,0.3,F
chaitra,a,ra,tra,1,a,na,0.5,F
chakori,i,ri,ori,1,i,na,0.3,F
chakrika,a,ka,ika,1,a,na,0.3,F
chalama,a,ma,ama,1,a,na,0.3,F
chaman,n,an,man,0,n,na,0.0,F
chameli,i,li,eli,1,i,na,0.3,F
champa,a,pa,mpa,1,a,na,0.5,F
champakmala,a,la,ala,1,a,na,0.2,F
chanchal,l,al,hal,0,n,na,0.0,F
chanchala,a,la,ala,1,a,na,0.3,F
chanchari,i,ri,ari,1,i,na,0.3,F
chanda,a,da,nda,1,a,na,0.5,F
chandan,n,an,dan,0,n,na,0.0,F
chandana,a,na,ana,1,a,na,0.3,F
chandani,i,ni,ani,1,i,na,0.3,F
chandi,i,di,ndi,1,i,na,0.5,F
chandika,a,ka,ika,1,a,na,0.3,F
chandini,i,ni,ini,1,i,na,0.3,F
chandra,a,ra,dra,1,a,na,0.5,F
chandrabha,a,ha,bha,1,a,ha,0.3,F
chandrabhaga,a,ga,aga,1,a,na,0.2,F
chandrajyoti,i,ti,oti,1,i,na,0.2,F
chandrakala,a,la,ala,1,a,na,0.2,F
chandrakali,i,li,ali,1,i,na,0.2,F
chandrakanta,a,ta,nta,1,a,na,0.2,F
chandrakanti,i,ti,nti,1,i,na,0.2,F
chandraki,i,ki,aki,1,i,na,0.3,F
chandralekha,a,ha,kha,1,a,ha,0.2,F
chandramukhi,i,hi,khi,1,i,na,0.2,F
chandraprabha,a,ha,bha,1,a,ha,0.2,F
chandrapushpa,a,pa,hpa,1,a,na,0.2,F
chandrika,a,ka,ika,1,a,na,0.3,F
chandrima,a,ma,ima,1,a,na,0.3,F
chane,e,ne,ane,1,e,na,1.0,F
chapala,a,la,ala,1,a,na,0.3,F
chara,a,ra,ara,1,a,na,0.5,F
charita,a,ta,ita,1,a,na,0.3,F
charmaine,e,ne,ine,1,e,na,0.5,F
charu,u,ru,aru,1,u,na,0.5,F
charulata,a,ta,ata,1,a,na,0.2,F
charulekha,a,ha,kha,1,a,ha,0.2,F
charumati,i,ti,ati,1,i,na,0.2,F
charunetra,a,ra,tra,1,a,na,0.2,F
charusheela,a,la,ela,1,a,na,0.2,F
charvi,i,vi,rvi,1,i,na,0.5,F
chashmum,m,um,mum,0,n,na,0.0,F
chatura,a,ra,ura,1,a,na,0.3,F
chaunta,a,ta,nta,1,a,na,0.5,F
chayla,a,la,yla,1,a,na,0.5,F
chetana,a,na,ana,1,a,na,0.3,F
chetna,a,na,tna,1,a,na,0.5,F
chhavi,i,vi,avi,1,i,na,0.5,F
chhavvi,i,vi,vvi,1,i,na,0.5,F
chhaya,a,ya,aya,1,a,na,0.5,F
chinmayi,i,yi,ayi,1,i,na,0.3,F
chintamani,i,ni,ani,1,i,na,0.2,F
chintanika,a,ka,ika,1,a,na,0.2,F
chitra,a,ra,tra,1,a,na,0.5,F
chitragandha,a,ha,dha,1,a,ha,0.2,F
chitrakshi,i,hi,shi,1,i,na,0.3,F
chitralekha,a,ha,kha,1,a,ha,0.2,F
chitrali,i,li,ali,1,i,na,0.3,F
chitrangada,a,da,ada,1,a,na,0.2,F
chitrani,i,ni,ani,1,i,na,0.3,F
chitrathi,i,hi,thi,1,i,na,0.3,F
chitrita,a,ta,ita,1,a,na,0.3,F
chunni,i,ni,nni,1,i,na,0.5,F
daksha,a,ha,sha,1,a,ha,0.5,F
dakshayani,i,ni,ani,1,i,na,0.2,F
dalaja,a,ja,aja,1,a,na,0.3,F
damini,i,ni,ini,1,i,na,0.3,F
damyanti,i,ti,nti,1,i,na,0.3,F
darika,a,ka,ika,1,a,na,0.3,F
darpana,a,na,ana,1,a,na,0.3,F
darshana,a,na,ana,1,a,na,0.3,F
daya,a,ya,aya,1,a,na,0.5,F
dayamayi,i,yi,ayi,1,i,na,0.2,F
dayanita,a,ta,ita,1,a,na,0.2,F
dayita,a,ta,ita,1,a,na,0.3,F
deborah,h,ah,rah,0,n,na,0.0,F
deekshaa,a,aa,haa,1,a,na,0.5,F
deekshita,a,ta,ita,1,a,na,0.3,F
deena,a,na,ena,1,a,na,0.5,F
deepa,a,pa,epa,1,a,na,0.5,F
deepal,l,al,pal,0,n,na,0.0,F
deepali,i,li,ali,1,i,na,0.3,F
deepakala,a,la,ala,1,a,na,0.2,F
deepaprabha,a,ha,bha,1,a,ha,0.2,F
deepavati,i,ti,ati,1,i,na,0.2,F
deepika,a,ka,ika,1,a,na,0.3,F
deepshika,a,ka,ika,1,a,na,0.3,F
deepta,a,ta,pta,1,a,na,0.5,F
deepti,i,ti,pti,1,i,na,0.5,F
deeta,a,ta,eta,1,a,na,0.5,F
deetya,a,ya,tya,1,a,na,0.5,F
deleena,a,na,ena,1,a,na,0.3,F
demira,a,ra,ira,1,a,na,0.3,F
desna,a,na,sna,1,a,na,0.5,F
devakali,i,li,ali,1,i,na,0.2,F
devaki,i,ki,aki,1,i,na,0.3,F
devakiri,i,ri,iri,1,i,na,0.2,F
devangi,i,gi,ngi,1,i,na,0.3,F
devani,i,ni,ani,1,i,na,0.3,F
devanshi,i,hi,shi,1,i,na,0.3,F
devapriya,a,ya,iya,1,a,na,0.2,F
devashree,e,ee,ree,1,e,na,0.5,F
deveshi,i,hi,shi,1,i,na,0.3,F
devi,i,vi,evi,1,i,na,0.5,F
devika,a,ka,ika,1,a,na,0.3,F
devina,a,na,ina,1,a,na,0.3,F
devishi,i,hi,shi,1,i,na,0.3,F
devkanya,a,ya,nya,1,a,na,0.3,F
devki,i,ki,vki,1,i,na,0.5,F
devmani,i,ni,ani,1,i,na,0.3,F
devna,a,na,vna,1,a,na,0.5,F
devyani,i,ni,ani,1,i,na,0.3,F
dhanashri,i,ri,hri,1,i,na,0.3,F
dhanishta,a,ta,hta,1,a,na,0.3,F
dhanvanti,i,ti,nti,1,i,na,0.3,F
dhanvi,i,vi,nvi,1,i,na,0.5,F
dhanya,a,ya,nya,1,a,na,0.5,F
dhanyata,a,ta,ata,1,a,na,0.3,F
dhara,a,ra,ara,1,a,na,0.5,F
dharini,i,ni,ini,1,i,na,0.3,F
dharitri,i,ri,tri,1,i,na,0.3,F
dharmista,a,ta,sta,1,a,na,0.3,F
dharnitha,a,ha,tha,1,a,ha,0.3,F
dharti,i,ti,rti,1,i,na,0.5,F
dharuna,a,na,una,1,a,na,0.3,F
dhatri,i,ri,tri,1,i,na,0.5,F
dheeptha,a,ha,tha,1,a,ha,0.5,F
dhinushshini,i,ni,ini,1,i,na,0.2,F
dhlriti,i,ti,iti,1,i,na,0.5,F
dhriti,i,ti,iti,1,i,na,0.5,F
dhruti,i,ti,uti,1,i,na,0.5,F
dhruva,a,va,uva,1,a,na,0.5,F
dhruvi,i,vi,uvi,1,i,na,0.5,F
dhruvika,a,ka,ika,1,a,na,0.3,F
dhuti,i,ti,uti,1,i,na,0.5,F
dhwani,i,ni,ani,1,i,na,0.5,F
dhyana,a,na,ana,1,a,na,0.5,F
dhyuti,i,ti,uti,1,i,na,0.5,F
dia,a,ia,Dia,1,a,na,1.0,F
digambari,i,ri,ari,1,i,na,0.2,F
diksha,a,ha,sha,1,a,ha,0.5,F
dimple,e,le,ple,1,e,na,0.5,F
dipali,i,li,ali,1,i,na,0.3,F
dipashri,i,ri,hri,1,i,na,0.3,F
dipika,a,ka,ika,1,a,na,0.3,F
dipti,i,ti,pti,1,i,na,0.5,F
disha,a,ha,sha,1,a,ha,0.5,F
dishani,i,ni,ani,1,i,na,0.3,F
dishi,i,hi,shi,1,i,na,0.5,F
dishita,a,ta,ita,1,a,na,0.3,F
diti,i,ti,iti,1,i,na,0.5,F
divija,a,ja,ija,1,a,na,0.3,F
divya,a,ya,vya,1,a,na,0.5,F
divyana,a,na,ana,1,a,na,0.3,F
divyanshi,i,hi,shi,1,i,na,0.3,F
diya,a,ya,iya,1,a,na,0.5,F
draupadi,i,di,adi,1,i,na,0.3,F
drisana,a,na,ana,1,a,na,0.3,F
drishti,i,ti,hti,1,i,na,0.5,F
drishya,a,ya,hya,1,a,na,0.5,F
dristi,i,ti,sti,1,i,na,0.5,F
druti,i,ti,uti,1,i,na,0.5,F
durga,a,ga,rga,1,a,na,0.5,F
durriya,a,ya,iya,1,a,na,0.3,F
durva,a,va,rva,1,a,na,0.5,F
dyumna,a,na,mna,1,a,na,0.5,F
dyuti,i,ti,uti,1,i,na,0.5,F
ecchumati,i,ti,ati,1,i,na,0.5,F
edha,a,ha,dha,1,a,ha,1.0,F
eesha,a,ha,sha,1,a,ha,1.0,F
eila,a,la,ila,1,a,na,1.0,F
eiravati,i,ti,ati,1,i,na,0.5,F
ekaa,a,aa,kaa,1,a,na,1.0,F
ekaja,a,ja,aja,1,a,na,0.7,F
ekani,i,ni,ani,1,i,na,0.7,F
ekanta,a,ta,nta,1,a,na,0.7,F
ekantika,a,ka,ika,1,a,na,0.5,F
ekaparnika,a,ka,ika,1,a,na,0.4,F
ekta,a,ta,kta,1,a,na,1.0,F
ela,a,la,Ela,1,a,na,2.0,F
elina,a,na,ina,1,a,na,0.7,F
eswary,y,ry,ary,0,n,na,0.3,F
esha,a,ha,sha,1,a,ha,1.0,F
eta,a,ta,Eta,1,a,na,2.0,F
falguni,i,ni,uni,1,i,na,0.3,F
firaki,i,ki,aki,1,i,na,0.3,F
forum,m,um,rum,0,n,na,0.0,F
fulki,i,ki,lki,1,i,na,0.5,F
fullan,n,an,lan,0,n,na,0.0,F
fulmala,a,la,ala,1,a,na,0.3,F
gajra,a,ra,jra,1,a,na,0.5,F
gandhali,i,li,ali,1,i,na,0.3,F
ganesa,a,sa,esa,1,a,na,0.3,F
ganga,a,ga,nga,1,a,na,0.5,F
gangi,i,gi,ngi,1,i,na,0.5,F
gangika,a,ka,ika,1,a,na,0.3,F
ganika,a,ka,ika,1,a,na,0.3,F
ganjan,n,an,jan,0,n,na,0.0,F
garati,i,ti,ati,1,i,na,0.3,F
gargi,i,gi,rgi,1,i,na,0.5,F
garima,a,ma,ima,1,a,na,0.3,F
gaura,a,ra,ura,1,a,na,0.5,F
gauri,i,ri,uri,1,i,na,0.5,F
gaurika,a,ka,ika,1,a,na,0.3,F
gautami,i,mi,ami,1,i,na,0.3,F
gayatri,i,ri,tri,1,i,na,0.3,F
geet,t,et,eet,0,n,na,0.0,F
geeta,a,ta,eta,1,a,na,0.5,F
geeti,i,ti,eti,1,i,na,0.5,F
gina,a,na,ina,1,a,na,0.5,F
ginni,i,ni,nni,1,i,na,0.5,F
gira,a,ra,ira,1,a,na,0.5,F
giribala,a,la,ala,1,a,na,0.2,F
girija,a,ja,ija,1,a,na,0.3,F
girisha,a,ha,sha,1,a,ha,0.3,F
